Sale_ID,Region,Cookie_Variety,Total_Boxes_Purchased,Sales_Amount,Sale_Date,Customer_ID,Age_Group,Gender,Household_Income,Family_Size,Customer_City,Customer_State,Price_Per_Box,Loyalty_Program_Participation,Preferred_Sales_Channel,Preferred_Payment_Method,Satisfaction_Rating,Troop_ID,Troop_Size,Troop_Leader_Name,Channel_Type,Temperature,Weather_Conditions
4458,Southeast,Toast-Yay!,7,42,7/2/2024,1178,36-45,Female,$100-150k,4,Tucker, GA,6,No,Online,Cash,1,15239,19,Isla,Online,66,Cloudy
4459,Southeast,Tagalongs,4,24,3/5/2024,1278,36-45,Female,$100-150k,3,Matthews, NC,6,Yes,Door-to-Door,Cash,5,664,8,Scarlett,Door-to-Door,65,Cloudy
4460,Northeast,Do-si-dos,9,54,10/8/2024,1348,26-35,Female,<$50k,3,Bronx, NY,6,No,Booth,Credit Card,1,1236,18,Sydney,Door-to-Door,56,Cloudy
4461,Northeast,Trefoils,9,54,4/17/2024,1030,36-45,Female,$100-150k,2,New York, NY,6,No,Online,Mobile Payment,3,3990,8,Kennedy,Online,67,Cloudy
4462,Northeast,Trefoils,2,12,6/28/2024,1158,26-35,Male,$150-200k,5,Queens, NY,6,No,Door-to-Door,Mobile Payment,5,4032,17,Elena,Door-to-Door,66,Cloudy
4463,West,Thin Mints,2,12,2/1/2024,1160,18-25,Male,$100-150k,3,Los Angeles, CA,6,Yes,Door-to-Door,Cash,3,7835,11,Hazel,Door-to-Door,61,Sunny
4464,Southeast,Trefoils,5,30,3/19/2024,1095,26-35,Male,$150-200k,3,Orange Park, FL,6,Yes,Online,Cash,2,31008,8,Maya,Booth,60,Rainy
4465,Southeast,Samoas,5,30,1/1/2024,1205,46-55,Female,<$50k,6,Charleston, SC,6,Yes,Door-to-Door,Mobile Payment,1,3618,17,Jayla,Online,66,Rainy
4466,Northeast,Thin Mints,9,54,2/4/2024,1399,26-35,Male,$100-150k,4,New Britain, CT,6,Yes,Door-to-Door,Cash,2,66731,19,Brianna,Online,53,Rainy
4467,Northeast,Samoas,1,6,3/25/2024,1169,36-45,Male,$100-150k,4,Staten Island, NY,6,No,Door-to-Door,Mobile Payment,1,75312,15,Reagan,Booth,69,Rainy
4468,Midwest,Thin Mints,2,12,3/26/2024,1024,26-35,Male,$100-150k,5,Hilliard, OH,6,No,Door-to-Door,Cash,5,5957,9,Ella,Door-to-Door,56,Rainy
4469,Northeast,Thin Mints,2,12,2/9/2024,1335,18-25,Male,<$50k,4,Chevy Chase, MD,6,No,Door-to-Door,Cash,2,34145,14,Samantha,Online,52,Cloudy
4470,Southeast,Toast-Yay!,10,60,8/31/2024,1273,18-25,Female,$50-100k,2,Matthews, NC,6,No,Door-to-Door,Cash,2,664,19,Scarlett,Door-to-Door,70,Rainy
4471,Northeast,Samoas,9,54,2/16/2024,1267,18-25,Male,$100-150k,2,Union City, NJ,6,No,Door-to-Door,Cash,4,12201,17,Brooklyn,Online,66,Cloudy
4472,Southeast,Thin Mints,7,42,4/9/2024,1017,46-55,Male,$50-100k,2,Milton, GA,6,Yes,Online,Mobile Payment,1,18529,8,Claire,Booth,52,Cloudy
4473,Northeast,Do-si-dos,3,18,2/7/2024,1151,26-35,Female,$150-200k,4,Washington, DC,6,No,Online,Credit Card,4,2612,14,Arabella,Door-to-Door,61,Rainy
4474,Northeast,Samoas,4,24,7/20/2024,1128,26-35,Female,<$50k,2,Scranton, PA,6,Yes,Booth,Cash,5,52145,18,Willow,Door-to-Door,59,Cloudy
4475,Northeast,Samoas,5,30,2/28/2024,1426,18-25,Female,$100-150k,4,Brooklyn, NY,6,Yes,Online,Credit Card,5,2524,18,Teyana,Booth,66,Cloudy
4476,South,Trefoils,9,54,7/12/2024,1368,18-25,Male,$100-150k,6,Grand Prairie, TX,6,Yes,Door-to-Door,Mobile Payment,5,1661,8,Harper,Door-to-Door,59,Sunny
4477,Northeast,Tagalongs,5,30,4/1/2024,1409,26-35,Male,$150-200k,5,Secaucus, NJ,6,Yes,Online,Credit Card,1,10289,17,Ivy,Door-to-Door,56,Rainy
4478,Northeast,Toast-Yay!,3,18,3/25/2024,1246,26-35,Female,$150-200k,2,Secaucus, NJ,6,No,Booth,Credit Card,1,10289,17,Ivy,Online,51,Rainy
4479,Northeast,Samoas,6,36,2/12/2024,1271,36-45,Male,$100-150k,5,New Britain, CT,6,No,Online,Credit Card,2,66731,9,Brianna,Online,57,Sunny
4480,Northeast,Samoas,4,24,8/17/2024,1309,18-25,Male,$50-100k,5,Jersey City, NJ,6,No,Booth,Mobile Payment,3,12316,17,Lucy,Door-to-Door,52,Rainy
4481,Midwest,Girl Scout S'mores,5,30,6/27/2024,1105,18-25,Male,$150-200k,3,Powell, OH,6,No,Booth,Cash,3,5169,9,Sadie,Online,52,Rainy
4482,Northeast,Lemon-Ups,8,48,3/31/2024,1101,46-55,Female,$150-200k,5,Wilkes-Barre, PA,6,Yes,Online,Mobile Payment,1,30130,18,Emilia,Booth,51,Rainy
4483,Southeast,Thin Mints,7,42,5/2/2024,1187,36-45,Male,<$50k,3,Pineville, NC,6,Yes,Booth,Mobile Payment,2,2674,10,Piper,Booth,54,Rainy
4484,West,Toffee-tastic,4,24,4/13/2024,1317,26-35,Female,<$50k,2,Milwaukie, OR,6,Yes,Door-to-Door,Mobile Payment,3,11886,8,Alice,Booth,54,Cloudy
4485,Midwest,Samoas,10,60,9/9/2024,1072,18-25,Female,$50-100k,4,Hilliard, OH,6,Yes,Online,Mobile Payment,2,5957,9,Ella,Booth,66,Rainy
4486,South,Tagalongs,10,60,6/7/2024,1056,46-55,Female,$150-200k,2,Dallas, TX,6,Yes,Door-to-Door,Mobile Payment,4,3352,8,Emily,Door-to-Door,66,Sunny
4487,South,Thin Mints,10,60,8/5/2024,1483,26-35,Female,$150-200k,2,Choctaw, OK,6,Yes,Online,Credit Card,2,371,9,Mecca,Door-to-Door,50,Rainy
4488,Northeast,Trefoils,5,30,6/29/2024,1193,36-45,Male,$50-100k,3,Staten Island, NY,6,No,Online,Mobile Payment,1,75312,12,Reagan,Booth,56,Rainy
4489,Midwest,Adventurefuls,1,6,6/26/2024,1322,18-25,Male,$150-200k,4,Hilliard, OH,6,Yes,Door-to-Door,Cash,5,5957,9,Ella,Door-to-Door,63,Sunny
4490,Northeast,Samoas,9,54,7/10/2024,1358,26-35,Male,$150-200k,3,Hoboken, NJ,6,Yes,Booth,Mobile Payment,5,12019,17,Layla,Online,56,Sunny
4491,Northeast,Girl Scout S'mores,7,42,5/12/2024,1366,18-25,Male,$100-150k,3,Bronx, NY,6,Yes,Booth,Mobile Payment,4,1236,15,Sydney,Online,66,Cloudy
4492,Northeast,Samoas,7,42,10/2/2024,1296,46-55,Male,$150-200k,3,Bethesda, MD,6,Yes,Booth,Mobile Payment,4,2059,14,Roxy,Door-to-Door,60,Sunny
4493,Southeast,Samoas,9,54,6/8/2024,1394,18-25,Male,<$50k,6,Callahan, FL,6,Yes,Online,Cash,1,63013,9,De'ana,Online,62,Sunny
4494,Southeast,Thin Mints,2,12,6/4/2024,1195,26-35,Female,<$50k,3,Middleburg, FL,6,No,Booth,Cash,2,31115,14,Lila,Booth,53,Sunny
4495,Southeast,Thin Mints,1,6,1/15/2024,1259,26-35,Female,$100-150k,5,Matthews, NC,6,No,Online,Mobile Payment,2,664,10,Scarlett,Booth,70,Cloudy
4496,Southeast,Samoas,6,36,7/6/2024,1014,46-55,Female,<$50k,4,Marietta, GA,6,Yes,Booth,Cash,5,17534,19,Aurora,Online,53,Sunny
4497,Southeast,Trefoils,9,54,1/26/2024,1410,46-55,Male,$150-200k,2,Atlanta, GA,6,No,Door-to-Door,Cash,1,24299,19,Stasia,Online,69,Cloudy
4498,Northeast,Samoas,5,30,8/13/2024,1495,46-55,Male,$50-100k,2,Dunmore, PA,6,Yes,Booth,Credit Card,1,50062,18,Grace,Booth,62,Sunny
4499,Northeast,Adventurefuls,10,60,3/16/2024,1034,18-25,Male,$50-100k,3,Hartford, CT,6,No,Door-to-Door,Cash,4,10057,18,Aria,Online,52,Sunny
4500,West,Tagalongs,1,6,2/26/2024,1370,18-25,Female,$50-100k,3,Henderson, NV,6,No,Online,Cash,1,79,20,Abigail,Door-to-Door,60,Rainy
4501,Northeast,Girl Scout S'mores,2,12,6/4/2024,1422,36-45,Female,$150-200k,3,Brooklyn, NY,6,No,Booth,Credit Card,1,2524,10,Teyana,Booth,56,Rainy
4502,Southeast,Toffee-tastic,8,48,9/28/2024,1394,18-25,Male,<$50k,6,Callahan, FL,6,Yes,Online,Credit Card,2,63013,9,De'ana,Online,61,Rainy
4503,Southeast,Do-si-dos,6,36,3/20/2024,1016,18-25,Male,<$50k,6,Sullivan’s Island, SC,6,Yes,Online,Credit Card,1,3613,17,Ivy,Online,69,Cloudy
4504,Northeast,Trefoils,9,54,7/19/2024,1232,46-55,Male,$100-150k,4,New Britain, CT,6,No,Online,Cash,5,66731,10,Brianna,Door-to-Door,57,Cloudy
4505,Southeast,Thin Mints,9,54,5/25/2024,1178,36-45,Female,$100-150k,4,Tucker, GA,6,Yes,Booth,Cash,5,15239,19,Isla,Booth,60,Sunny
4506,Midwest,Lemonades,10,60,3/2/2024,1111,18-25,Male,$100-150k,5,Powell, OH,6,No,Door-to-Door,Mobile Payment,4,5169,9,Sadie,Online,64,Sunny
4507,Northeast,Samoas,9,54,6/18/2024,1213,36-45,Male,<$50k,6,Wethersfield, CT,6,Yes,Door-to-Door,Cash,1,10288,14,Delilah,Door-to-Door,50,Sunny
4508,South,Tagalongs,8,48,10/21/2024,1490,26-35,Female,$50-100k,6,Falls Church, VA,6,No,Door-to-Door,Cash,2,4211,14,Lily,Booth,53,Sunny
4509,Southeast,Do-si-dos,1,6,3/3/2024,1139,46-55,Male,<$50k,6,Pineville, NC,6,No,Door-to-Door,Credit Card,2,2674,19,Piper,Booth,65,Cloudy
4510,West,Tagalongs,8,48,4/13/2024,1233,18-25,Male,<$50k,6,Inglewood, CA,6,Yes,Door-to-Door,Credit Card,2,5071,11,Avery,Door-to-Door,53,Sunny
4511,Southeast,Trefoils,9,54,7/8/2024,1075,46-55,Male,<$50k,5,Morrisville, NC,6,Yes,Online,Mobile Payment,5,407,16,Eleanor,Booth,54,Rainy
4512,Northeast,Tagalongs,5,30,8/10/2024,1114,18-25,Female,$150-200k,3,Albany, NY,6,Yes,Booth,Cash,3,1188,15,Amber,Booth,50,Cloudy
4513,Midwest,Thin Mints,5,30,4/22/2024,1156,36-45,Male,$50-100k,3,Columbus, OH,6,No,Door-to-Door,Credit Card,4,6824,9,Isabella,Booth,62,Cloudy
4514,Southeast,Trefoils,8,48,8/3/2024,1184,26-35,Male,<$50k,3,Middleburg, FL,6,No,Booth,Credit Card,1,31115,9,Lila,Booth,52,Rainy
4515,Southeast,Caramel Chocolate Chip,9,54,5/9/2024,1148,36-45,Female,$100-150k,3,Cary, NC,6,No,Booth,Cash,2,00031,16,Shatasia,Door-to-Door,70,Rainy
4516,West,Tagalongs,10,60,1/10/2024,1172,18-25,Female,$100-150k,2,Las Vegas, NV,6,Yes,Online,Mobile Payment,3,676,20,Victoria,Booth,57,Rainy
4517,Southeast,Trefoils,10,60,6/1/2024,1212,36-45,Female,$150-200k,6,Middleburg, FL,6,Yes,Door-to-Door,Cash,2,31115,12,Lila,Online,70,Sunny
4518,South,Samoas,4,24,6/20/2024,1179,26-35,Female,$100-150k,4,Moore, OK,6,No,Online,Credit Card,3,3637,10,Audrey,Online,51,Sunny
4519,South,Tagalongs,5,30,3/10/2024,1304,36-45,Female,$100-150k,4,Grand Prairie, TX,6,No,Door-to-Door,Mobile Payment,3,1661,8,Harper,Booth,51,Rainy
4520,Southeast,Samoas,4,24,10/21/2024,1208,18-25,Female,<$50k,3,Apex, NC,6,Yes,Door-to-Door,Credit Card,4,02584,16,Naima,Online,55,Cloudy
4521,Northeast,Thin Mints,5,30,7/16/2024,1348,26-35,Female,<$50k,3,Bronx, NY,6,Yes,Online,Mobile Payment,5,1236,18,Sydney,Door-to-Door,53,Sunny
4522,Southeast,Trefoils,7,42,3/7/2024,1333,18-25,Female,<$50k,5,St. Augustine, FL,6,Yes,Door-to-Door,Mobile Payment,4,53021,8,Autumn,Online,67,Rainy
4523,West,Thin Mints,10,60,8/22/2024,1028,26-35,Female,$50-100k,5,Beaverton, OR,6,Yes,Online,Mobile Payment,3,81503,8,Kamora,Online,59,Rainy
4524,Northeast,Caramel Chocolate Chip,1,6,10/16/2024,1189,18-25,Female,$100-150k,2,Pittston, PA,6,No,Online,Mobile Payment,5,3088,18,Daisy,Door-to-Door,60,Rainy
4525,Southeast,Trefoils,9,54,7/31/2024,1280,46-55,Male,$50-100k,2,Mount Pleasant, SC,6,Yes,Door-to-Door,Credit Card,2,3033,17,Addison,Booth,61,Sunny
4526,South,Do-si-dos,5,30,8/14/2024,1302,18-25,Male,$150-200k,5,Bartlett, TN,6,Yes,Online,Mobile Payment,1,10190D,11,Tanya,Door-to-Door,66,Sunny
4527,Northeast,Thin Mints,9,54,3/28/2024,1364,36-45,Female,$100-150k,3,Hoboken, NJ,6,Yes,Door-to-Door,Mobile Payment,4,12019,17,Layla,Booth,62,Cloudy
4528,Northeast,Tagalongs,5,30,2/2/2024,1060,36-45,Male,$50-100k,5,Union City, NJ,6,Yes,Door-to-Door,Mobile Payment,5,12201,17,Brooklyn,Booth,66,Sunny
4529,Northeast,Tagalongs,7,42,5/9/2024,1432,26-35,Female,$50-100k,5,Colonie, NY,6,No,Booth,Mobile Payment,3,1014,15,Chloe,Online,57,Cloudy
4530,Southeast,Lemon-Ups,3,18,4/25/2024,1336,18-25,Female,$100-150k,2,St. Augustine, FL,6,Yes,Booth,Cash,3,53021,12,Autumn,Booth,59,Rainy
4531,Northeast,Samoas,3,18,8/15/2024,1341,26-35,Male,$150-200k,5,Pittston, PA,6,No,Door-to-Door,Mobile Payment,3,3088,18,Daisy,Booth,55,Rainy
4532,West,Thin Mints,1,6,3/11/2024,1389,46-55,Male,<$50k,3,Henderson, NV,6,Yes,Booth,Cash,2,79,20,Abigail,Door-to-Door,54,Cloudy
4533,South,Thin Mints,10,60,2/26/2024,1112,46-55,Female,$100-150k,4,Alexandria, VA,6,No,Door-to-Door,Credit Card,2,1330,14,Ayanna,Door-to-Door,51,Sunny
4534,West,Do-si-dos,10,60,7/1/2024,1418,36-45,Female,$100-150k,6,Hillsboro, OR,6,Yes,Door-to-Door,Cash,4,10777,8,Mia,Door-to-Door,65,Rainy
4535,Northeast,Thin Mints,1,6,4/2/2024,1275,18-25,Female,$100-150k,3,Dunmore, PA,6,No,Online,Credit Card,5,50062,18,Grace,Door-to-Door,65,Sunny
4536,Northeast,Trefoils,10,60,8/14/2024,1107,26-35,Male,$150-200k,4,Queens, NY,6,No,Door-to-Door,Credit Card,5,4032,10,Elena,Door-to-Door,52,Sunny
4537,Northeast,Do-si-dos,5,30,4/10/2024,1224,18-25,Male,<$50k,6,Wethersfield, CT,6,No,Door-to-Door,Mobile Payment,4,10288,10,Delilah,Booth,58,Cloudy
4538,South,Tagalongs,6,36,2/15/2024,1300,18-25,Female,$50-100k,6,Del City, OK,6,No,Online,Cash,4,425,9,Olivia,Booth,60,Sunny
4539,South,Do-si-dos,9,54,1/30/2024,1063,46-55,Female,<$50k,2,Dallas, TX,6,No,Door-to-Door,Cash,1,3352,8,Emily,Online,69,Cloudy
4540,Southeast,Thin Mints,8,48,4/12/2024,1437,46-55,Female,$100-150k,4,Mount Pleasant, SC,6,No,Booth,Cash,4,3033,17,Addison,Online,57,Sunny
4541,West,Trefoils,3,18,1/6/2024,1061,46-55,Male,$150-200k,6,Inglewood, CA,6,No,Door-to-Door,Mobile Payment,5,5071,11,Avery,Door-to-Door,69,Sunny
4542,South,Adventurefuls,7,42,9/28/2024,1251,36-45,Male,$100-150k,3,Collierville, TN,6,No,Door-to-Door,Credit Card,3,13258,11,Ava,Online,52,Rainy
4543,South,Samoas,1,6,1/23/2024,1113,26-35,Female,<$50k,2,Moore, OK,6,Yes,Booth,Credit Card,4,3637,13,Audrey,Booth,64,Rainy
4544,Northeast,Samoas,5,30,6/7/2024,1475,26-35,Male,$150-200k,3,New Britain, CT,6,Yes,Door-to-Door,Cash,4,66731,12,Brianna,Booth,69,Sunny
4545,Southeast,Adventurefuls,5,30,5/14/2024,1390,26-35,Male,$150-200k,3,Apex, NC,6,No,Door-to-Door,Credit Card,1,02584,16,Naima,Online,50,Sunny
4546,Southeast,Trefoils,5,30,5/12/2024,1415,18-25,Female,$100-150k,3,Callahan, FL,6,No,Door-to-Door,Mobile Payment,2,63013,9,De'ana,Online,59,Rainy
4547,Northeast,Samoas,2,12,4/12/2024,1429,26-35,Female,<$50k,6,New Britain, CT,6,No,Online,Cash,2,66731,18,Brianna,Booth,67,Sunny
4548,South,Do-si-dos,5,30,9/23/2024,1457,46-55,Female,$100-150k,5,Falls Church, VA,6,Yes,Door-to-Door,Credit Card,3,4211,14,Lily,Booth,64,Sunny
4549,South,Toffee-tastic,5,30,9/20/2024,1398,26-35,Female,$50-100k,6,Collierville, TN,6,No,Booth,Cash,5,13258,11,Ava,Online,51,Sunny
4550,Northeast,Tagalongs,5,30,8/18/2024,1170,46-55,Female,$100-150k,4,Pittston, PA,6,No,Door-to-Door,Cash,2,3088,18,Daisy,Online,55,Rainy
4551,Northeast,Lemon-Ups,5,30,4/11/2024,1335,18-25,Male,<$50k,4,Chevy Chase, MD,6,No,Online,Mobile Payment,3,34145,14,Samantha,Online,51,Sunny
4552,West,Samoas,10,60,9/18/2024,1455,26-35,Male,<$50k,3,Scottsdale, AZ,6,Yes,Booth,Mobile Payment,2,128,13,Lydia,Booth,58,Cloudy
4553,Southeast,Samoas,10,60,4/29/2024,1382,18-25,Male,$150-200k,6,Marietta, GA,6,No,Door-to-Door,Cash,4,17534,19,Aurora,Door-to-Door,57,Sunny
4554,Northeast,Do-si-dos,3,18,8/14/2024,1004,26-35,Female,$50-100k,2,Washington, DC,6,No,Booth,Credit Card,3,2612,14,Arabella,Door-to-Door,67,Rainy
4555,Northeast,Tagalongs,8,48,1/20/2024,1015,26-35,Female,<$50k,4,Bayonne, NJ,6,Yes,Booth,Credit Card,5,12052,17,Annie,Online,60,Sunny
4556,Northeast,Lemonades,6,36,1/27/2024,1154,18-25,Male,<$50k,3,Albany, NY,6,Yes,Online,Mobile Payment,2,1188,15,Amber,Door-to-Door,63,Rainy
4557,South,Do-si-dos,8,48,1/30/2024,1483,26-35,Female,$150-200k,2,Choctaw, OK,6,Yes,Booth,Mobile Payment,2,371,9,Mecca,Online,65,Cloudy
4558,Northeast,Tagalongs,3,18,6/10/2024,1234,46-55,Female,<$50k,5,Colonie, NY,6,No,Door-to-Door,Mobile Payment,1,1014,15,Chloe,Booth,55,Sunny
4559,South,Do-si-dos,8,48,5/23/2024,1179,26-35,Female,$100-150k,4,Moore, OK,6,Yes,Online,Cash,4,3637,10,Audrey,Online,54,Sunny
4560,West,Girl Scout S'mores,3,18,9/12/2024,1028,26-35,Female,$50-100k,5,Beaverton, OR,6,No,Door-to-Door,Mobile Payment,4,81503,8,Kamora,Online,70,Cloudy
4561,Northeast,Thin Mints,9,54,6/29/2024,1132,46-55,Female,$150-200k,2,Queens, NY,6,No,Online,Mobile Payment,5,4032,10,Elena,Booth,60,Rainy
4562,Northeast,Girl Scout S'mores,10,60,1/20/2024,1495,46-55,Male,$50-100k,2,Dunmore, PA,6,No,Door-to-Door,Mobile Payment,2,50062,18,Grace,Online,66,Rainy
4563,South,Girl Scout S'mores,8,48,7/4/2024,1339,46-55,Male,$50-100k,4,Del City, OK,6,No,Booth,Credit Card,5,425,19,Olivia,Online,60,Sunny
4564,South,Thin Mints,6,36,4/7/2024,1203,46-55,Male,$100-150k,2,Memphis, TN,6,No,Online,Credit Card,3,10543,11,Violet,Booth,65,Cloudy
4565,Northeast,Samoas,10,60,7/29/2024,1238,18-25,Female,$50-100k,3,Bethesda, MD,6,Yes,Door-to-Door,Cash,4,2059,14,Roxy,Booth,53,Sunny
4566,Northeast,Trefoils,2,12,2/13/2024,1422,36-45,Female,$150-200k,3,Brooklyn, NY,6,Yes,Online,Credit Card,1,2524,10,Teyana,Booth,62,Sunny
4567,South,Girl Scout S'mores,2,12,9/13/2024,1368,18-25,Male,$100-150k,6,Grand Prairie, TX,6,No,Booth,Cash,2,1661,8,Harper,Booth,59,Cloudy
4568,Southeast,Girl Scout S'mores,5,30,10/5/2024,1205,46-55,Female,<$50k,6,Charleston, SC,6,Yes,Online,Credit Card,1,3618,17,Jayla,Online,68,Cloudy
4569,Southeast,Thin Mints,1,6,10/9/2024,1115,36-45,Male,$150-200k,2,Charleston, SC,6,Yes,Online,Mobile Payment,5,3618,17,Jayla,Door-to-Door,59,Sunny
4570,Southeast,Tagalongs,8,48,1/17/2024,1373,26-35,Female,$50-100k,4,Hialeah, FL,6,Yes,Door-to-Door,Cash,3,2564,10,Amelia,Door-to-Door,68,Sunny
4571,Northeast,Samoas,4,24,1/11/2024,1267,18-25,Male,$100-150k,2,Union City, NJ,6,Yes,Booth,Credit Card,1,12201,17,Brooklyn,Online,68,Rainy
4572,Northeast,Trefoils,7,42,8/20/2024,1354,36-45,Male,$50-100k,3,Union City, NJ,6,No,Door-to-Door,Mobile Payment,5,12201,17,Brooklyn,Online,51,Rainy
4573,Northeast,Do-si-dos,7,42,2/2/2024,1031,26-35,Male,$100-150k,6,Bayonne, NJ,6,Yes,Online,Cash,1,12052,17,Annie,Door-to-Door,56,Rainy
4574,West,Tagalongs,3,18,4/24/2024,1160,18-25,Male,$100-150k,3,Los Angeles, CA,6,No,Booth,Cash,3,7835,11,Hazel,Booth,55,Rainy
4575,West,Tagalongs,1,6,6/21/2024,1461,36-45,Male,<$50k,4,Hillsboro, OR,6,No,Online,Credit Card,2,10777,8,Mia,Door-to-Door,62,Cloudy
4576,West,Samoas,3,18,4/18/2024,1144,26-35,Female,$50-100k,6,Milwaukie, OR,6,No,Door-to-Door,Cash,4,11886,8,Alice,Booth,55,Cloudy
4577,Northeast,Thin Mints,7,42,7/4/2024,1439,18-25,Male,<$50k,3,New Britain, CT,6,Yes,Online,Cash,4,66731,13,Brianna,Online,65,Sunny
4578,Northeast,Thin Mints,9,54,5/12/2024,1272,26-35,Female,$100-150k,5,Silver Spring, MD,6,No,Booth,Cash,2,42185,14,Jasmine,Online,66,Sunny
4579,Southeast,Thin Mints,5,30,7/8/2024,1252,26-35,Female,<$50k,2,Matthews, NC,6,No,Online,Credit Card,4,664,20,Scarlett,Online,67,Sunny
4580,West,Do-si-dos,5,30,3/21/2024,1000,26-35,Female,$50-100k,4,Hillsboro, OR,6,Yes,Door-to-Door,Cash,4,10777,8,Mia,Door-to-Door,64,Cloudy
4581,Northeast,Toast-Yay!,7,42,7/24/2024,1308,46-55,Female,$150-200k,3,Washington, DC,6,Yes,Door-to-Door,Cash,3,2612,14,Arabella,Booth,57,Sunny
4582,Northeast,Tagalongs,6,36,6/10/2024,1407,46-55,Male,$150-200k,4,Bayonne, NJ,6,Yes,Door-to-Door,Mobile Payment,5,12052,17,Annie,Online,65,Cloudy
4583,Northeast,Tagalongs,3,18,8/14/2024,1334,18-25,Female,$50-100k,4,Bronx, NY,6,Yes,Online,Mobile Payment,1,1236,19,Sydney,Door-to-Door,69,Sunny
4584,Southeast,Thin Mints,4,24,3/12/2024,1404,18-25,Female,$150-200k,4,East Point, GA,6,No,Booth,Cash,3,30344,19,Zoe,Door-to-Door,54,Cloudy
4585,Southeast,Samoas,4,24,2/8/2024,1131,36-45,Male,$100-150k,2,Doral, FL,6,Yes,Online,Credit Card,1,2405,10,Madison,Door-to-Door,68,Cloudy
4586,Northeast,Samoas,4,24,7/18/2024,1241,18-25,Female,$50-100k,4,Staten Island, NY,6,Yes,Door-to-Door,Mobile Payment,3,75312,20,Reagan,Door-to-Door,51,Rainy
4587,Southeast,Thin Mints,10,60,8/4/2024,1443,36-45,Female,<$50k,6,Coconut Grove, FL,6,Yes,Door-to-Door,Mobile Payment,2,2413,10,Itali,Online,51,Sunny
4588,South,Thin Mints,1,6,8/5/2024,1302,18-25,Male,$150-200k,5,Bartlett, TN,6,Yes,Door-to-Door,Mobile Payment,3,10190D,11,Tanya,Booth,54,Sunny
4589,Northeast,Girl Scout S'mores,5,30,7/14/2024,1057,46-55,Female,<$50k,3,Bloomfield, CT,6,No,Booth,Credit Card,1,10318,13,Bianca,Door-to-Door,67,Sunny
4590,South,Do-si-dos,5,30,6/10/2024,1047,26-35,Female,$100-150k,5,Oklahoma City, OK,6,No,Online,Mobile Payment,2,3115,17,Savannah,Booth,50,Sunny
4591,Southeast,Tagalongs,1,6,1/14/2024,1187,36-45,Male,<$50k,3,Pineville, NC,6,Yes,Booth,Credit Card,2,2674,10,Piper,Door-to-Door,64,Rainy
4592,Northeast,Samoas,2,12,6/1/2024,1109,26-35,Female,$150-200k,6,Colonie, NY,6,Yes,Door-to-Door,Mobile Payment,5,1014,15,Chloe,Booth,62,Rainy
4593,Southeast,Do-si-dos,9,54,8/8/2024,1022,18-25,Male,$100-150k,2,Jacksonville, FL,6,Yes,Online,Credit Card,3,72011,18,Stella,Booth,68,Sunny
4594,Northeast,Trefoils,4,24,10/19/2024,1073,18-25,Female,$50-100k,4,New York, NY,6,Yes,Online,Mobile Payment,5,3990,17,Kennedy,Booth,65,Cloudy
4595,Northeast,Tagalongs,1,6,2/29/2024,1469,46-55,Female,$100-150k,4,Colonie, NY,6,No,Booth,Mobile Payment,5,1014,15,Chloe,Door-to-Door,62,Cloudy
4596,Southeast,Tagalongs,1,6,8/24/2024,1315,26-35,Male,<$50k,3,Milton, GA,6,Yes,Booth,Cash,5,18529,8,Claire,Booth,61,Rainy
4597,Southeast,Tagalongs,6,36,5/10/2024,1126,46-55,Female,$100-150k,5,Morrisville, NC,6,No,Door-to-Door,Credit Card,3,407,16,Eleanor,Online,60,Cloudy
4598,Northeast,Tagalongs,6,36,10/10/2024,1352,18-25,Female,$50-100k,2,Albany, NY,6,No,Door-to-Door,Cash,4,1188,15,Amber,Booth,66,Rainy
4599,Southeast,Thin Mints,9,54,1/29/2024,1152,18-25,Female,$100-150k,2,Morrisville, NC,6,No,Door-to-Door,Mobile Payment,1,407,16,Eleanor,Door-to-Door,69,Cloudy
4600,Northeast,Thin Mints,2,12,9/3/2024,1321,36-45,Male,$100-150k,4,Staten Island, NY,6,No,Booth,Mobile Payment,2,75312,19,Reagan,Door-to-Door,68,Sunny
4601,Southeast,Thin Mints,10,60,7/3/2024,1465,26-35,Female,$100-150k,3,Mount Holly, NC,6,No,Online,Mobile Payment,4,13400,16,Penelope,Booth,56,Sunny
4602,Southeast,Samoas,5,30,9/3/2024,1095,26-35,Male,$150-200k,3,Orange Park, FL,6,No,Door-to-Door,Credit Card,1,31008,8,Maya,Booth,64,Rainy
4603,Northeast,Thin Mints,1,6,3/14/2024,1045,26-35,Female,$100-150k,2,New York, NY,6,No,Door-to-Door,Cash,5,3990,12,Kennedy,Door-to-Door,70,Rainy
4604,West,Tagalongs,5,30,4/5/2024,1065,36-45,Male,$150-200k,2,Phoenix, AZ,6,No,Online,Credit Card,3,3227,13,Mila,Door-to-Door,61,Sunny
4605,Northeast,Samoas,6,36,4/6/2024,1466,18-25,Female,$150-200k,6,Brooklyn, NY,6,No,Booth,Mobile Payment,5,2524,8,Teyana,Booth,67,Sunny
4606,South,Tagalongs,8,48,1/8/2024,1196,18-25,Male,<$50k,4,Dallas, TX,6,Yes,Online,Credit Card,5,3352,8,Emily,Door-to-Door,70,Rainy
4607,Southeast,Girl Scout S'mores,3,18,9/12/2024,1013,26-35,Male,<$50k,2,Miami, FL,6,No,Online,Credit Card,3,2417,10,Ruby,Booth,53,Sunny
