Sale_ID,Region,Cookie_Variety,Total_Boxes_Purchased,Sales_Amount,Sale_Date,Customer_ID,Age_Group,Gender,Household_Income,Family_Size,Customer_City,Customer_State,Price_Per_Box,Loyalty_Program_Participation,Preferred_Sales_Channel,Preferred_Payment_Method,Satisfaction_Rating,Troop_ID,Troop_Size,Troop_Leader_Name,Channel_Type
4384,Southeast,Toffee-tastic,2,12,9/10/2024,1019,18-25,Female,$100-150k,5,Jacksonville, FL,6,Yes,Door-to-Door,Credit Card,2,72011,8,Stella,Booth
4385,Southeast,Do-si-dos,2,12,3/16/2024,1373,26-35,Female,$50-100k,4,Hialeah, FL,6,Yes,Door-to-Door,Cash,4,2564,10,Amelia,Door-to-Door
4386,West,Tagalongs,1,6,8/29/2024,1464,18-25,Female,<$50k,6,Milwaukie, OR,6,Yes,Online,Credit Card,1,11886,8,Alice,Booth
4387,Southeast,Toast-Yay!,4,24,5/19/2024,1070,26-35,Male,$50-100k,3,Jacksonville, FL,6,Yes,Booth,Credit Card,5,72011,20,Stella,Door-to-Door
4388,South,Thin Mints,2,12,3/12/2024,1323,18-25,Male,<$50k,5,Alexandria, VA,6,Yes,Booth,Mobile Payment,5,1330,14,Ayanna,Booth
4389,Southeast,Thin Mints,9,54,9/10/2024,1020,26-35,Female,$50-100k,2,Tucker, GA,6,Yes,Door-to-Door,Credit Card,1,15239,19,Isla,Booth
4390,Northeast,Tagalongs,3,18,10/5/2024,1335,18-25,Male,<$50k,4,Chevy Chase, MD,6,Yes,Door-to-Door,Credit Card,3,34145,14,Samantha,Door-to-Door
4391,Northeast,Thin Mints,8,48,2/27/2024,1439,18-25,Male,<$50k,3,New Britain, CT,6,Yes,Online,Credit Card,4,66731,13,Brianna,Booth
4392,Northeast,Samoas,4,24,3/7/2024,1097,36-45,Female,$150-200k,5,Secaucus, NJ,6,No,Booth,Mobile Payment,2,10289,17,Ivy,Booth
4393,South,Trefoils,2,12,10/6/2024,1302,18-25,Male,$150-200k,5,Bartlett, TN,6,No,Online,Cash,2,10190D,11,Tanya,Booth
4394,Southeast,Thin Mints,6,36,4/28/2024,1326,26-35,Male,<$50k,6,Alpharetta, GA,6,Yes,Online,Credit Card,3,20626,8,Nia,Online
4395,Northeast,Thin Mints,8,48,4/29/2024,1321,36-45,Male,$100-150k,4,Staten Island, NY,6,Yes,Booth,Credit Card,4,75312,19,Reagan,Booth
4396,Northeast,Do-si-dos,9,54,5/1/2024,1042,26-35,Male,$100-150k,6,New York, NY,6,No,Door-to-Door,Mobile Payment,2,3990,12,Kennedy,Booth
4397,Southeast,Samoas,7,42,9/21/2024,1423,26-35,Female,$150-200k,6,East Point, GA,6,Yes,Booth,Mobile Payment,2,30344,19,Zoe,Online
4398,Northeast,Samoas,3,18,7/17/2024,1246,26-35,Female,$150-200k,2,Secaucus, NJ,6,Yes,Booth,Mobile Payment,1,10289,17,Ivy,Booth
4399,Southeast,Trefoils,5,30,4/4/2024,1361,26-35,Female,$100-150k,4,Miami, FL,6,Yes,Booth,Credit Card,5,2417,10,Ruby,Booth
4400,Northeast,Thin Mints,2,12,7/5/2024,1451,18-25,Female,$100-150k,5,Brooklyn, NY,6,No,Door-to-Door,Credit Card,1,2524,17,Teyana,Booth
4401,Southeast,Thin Mints,3,18,7/21/2024,1152,18-25,Female,$100-150k,2,Morrisville, NC,6,No,Door-to-Door,Mobile Payment,1,407,16,Eleanor,Door-to-Door
4402,Southeast,Toast-Yay!,6,36,7/20/2024,1150,18-25,Female,<$50k,3,Pineville, NC,6,No,Online,Cash,5,2674,9,Piper,Booth
4403,Northeast,Do-si-dos,7,42,7/28/2024,1272,26-35,Female,$100-150k,5,Silver Spring, MD,6,No,Online,Cash,3,42185,14,Jasmine,Booth
4404,Southeast,Do-si-dos,1,6,4/7/2024,1184,26-35,Male,<$50k,3,Middleburg, FL,6,No,Online,Mobile Payment,2,31115,9,Lila,Booth
4405,Northeast,Toast-Yay!,7,42,3/26/2024,1043,46-55,Female,$50-100k,2,Wilkes-Barre, PA,6,Yes,Booth,Mobile Payment,4,30130,18,Emilia,Booth
4406,South,Do-si-dos,10,60,2/19/2024,1124,18-25,Female,$100-150k,3,Bartlett, TN,6,No,Booth,Credit Card,5,10190D,11,Tanya,Booth
4407,South,Thin Mints,6,36,4/1/2024,1442,36-45,Male,$50-100k,2,Choctaw, OK,6,Yes,Door-to-Door,Credit Card,5,371,16,Mecca,Online
4408,Northeast,Tagalongs,4,24,7/20/2024,1309,18-25,Male,$50-100k,5,Jersey City, NJ,6,Yes,Door-to-Door,Cash,3,12316,17,Lucy,Door-to-Door
4409,South,Samoas,8,48,8/14/2024,1261,18-25,Male,$100-150k,2,Arlington, VA,6,Yes,Door-to-Door,Cash,5,60031,14,Essence,Online
4410,South,Thin Mints,10,60,7/21/2024,1053,36-45,Male,<$50k,4,Oklahoma City, OK,6,Yes,Booth,Mobile Payment,5,3115,10,Savannah,Booth
4411,Southeast,Samoas,2,12,10/5/2024,1481,36-45,Female,$150-200k,5,Callahan, FL,6,No,Door-to-Door,Mobile Payment,5,63013,12,De'ana,Online
4412,South,Girl Scout S'mores,10,60,6/18/2024,1473,36-45,Male,$100-150k,2,Falls Church, VA,6,No,Booth,Mobile Payment,1,4211,14,Lily,Online
4413,Southeast,Lemon-Ups,1,6,9/6/2024,1123,26-35,Female,$100-150k,2,Charlotte, NC,6,No,Booth,Mobile Payment,4,41,20,Alexis,Booth
4414,Northeast,Trefoils,8,48,1/3/2024,1430,46-55,Female,$50-100k,3,Bayonne, NJ,6,Yes,Online,Credit Card,2,12052,17,Annie,Booth
4415,Southeast,Thin Mints,5,30,2/29/2024,1086,26-35,Male,$100-150k,4,Charlotte, NC,6,Yes,Online,Credit Card,3,41,20,Alexis,Online
4416,West,Lemonades,10,60,7/22/2024,1256,26-35,Male,$100-150k,2,Phoenix, AZ,6,Yes,Online,Credit Card,5,3227,13,Mila,Booth
4417,Northeast,Trefoils,8,48,1/27/2024,1149,36-45,Male,$50-100k,5,Dunmore, PA,6,No,Online,Mobile Payment,4,50062,18,Grace,Door-to-Door
4418,Midwest,Lemon-Ups,1,6,6/23/2024,1198,18-25,Male,<$50k,4,Columbus, OH,6,No,Online,Credit Card,5,6824,9,Isabella,Online
4419,Southeast,Tagalongs,10,60,7/27/2024,1245,18-25,Male,$100-150k,4,Miami, FL,6,No,Door-to-Door,Mobile Payment,2,2417,10,Ruby,Online
4420,South,Samoas,8,48,1/15/2024,1002,46-55,Male,$50-100k,3,Irving, TX,6,Yes,Booth,Mobile Payment,2,2278,8,Nora,Door-to-Door
4421,Southeast,Tagalongs,2,12,4/17/2024,1410,46-55,Male,$150-200k,2,Atlanta, GA,6,Yes,Booth,Mobile Payment,5,24299,19,Stasia,Online
4422,South,Toast-Yay!,4,24,7/6/2024,1239,36-45,Female,$50-100k,2,Yukon, OK,6,Yes,Online,Mobile Payment,4,358,9,Quinn,Online
4423,Southeast,Samoas,7,42,1/18/2024,1166,36-45,Male,$150-200k,4,Pineville, NC,6,No,Online,Credit Card,2,2674,11,Piper,Door-to-Door
4424,West,Thin Mints,9,54,7/16/2024,1397,46-55,Male,$150-200k,5,Beaverton, OR,6,Yes,Booth,Cash,3,81503,8,Kamora,Door-to-Door
4425,Southeast,Tagalongs,7,42,3/28/2024,1214,36-45,Female,$100-150k,2,East Point, GA,6,No,Door-to-Door,Credit Card,3,30344,19,Zoe,Booth
4426,Northeast,Do-si-dos,6,36,4/2/2024,1500,36-45,Female,$100-150k,5,New Britain, CT,6,Yes,Online,Mobile Payment,5,66731,16,Brianna,Booth
4427,South,Trefoils,3,18,3/26/2024,1425,36-45,Female,<$50k,4,Falls Church, VA,6,No,Door-to-Door,Credit Card,1,4211,14,Lily,Booth
4428,South,Tagalongs,8,48,2/17/2024,1261,18-25,Male,$100-150k,2,Arlington, VA,6,Yes,Online,Mobile Payment,4,60031,14,Essence,Online
4429,Northeast,Tagalongs,5,30,2/29/2024,1401,18-25,Male,$100-150k,2,Union City, NJ,6,No,Booth,Mobile Payment,1,12201,17,Brooklyn,Booth
4430,Northeast,Samoas,1,6,7/28/2024,1007,36-45,Female,$50-100k,3,Hartford, CT,6,No,Booth,Credit Card,1,10057,10,Aria,Door-to-Door
4431,Northeast,Tagalongs,5,30,1/29/2024,1352,18-25,Female,$50-100k,2,Albany, NY,6,No,Online,Mobile Payment,4,1188,15,Amber,Booth
4432,Northeast,Tagalongs,2,12,3/3/2024,1277,18-25,Female,$100-150k,4,Albany, NY,6,Yes,Booth,Cash,3,1188,15,Amber,Booth
4433,Northeast,Tagalongs,2,12,5/19/2024,1064,18-25,Female,$150-200k,6,Bloomfield, CT,6,No,Online,Credit Card,1,10318,10,Bianca,Door-to-Door
4434,Southeast,Thin Mints,10,60,6/3/2024,1155,26-35,Female,$150-200k,3,Milton, GA,6,Yes,Door-to-Door,Cash,4,18529,8,Claire,Booth
4435,Northeast,Thin Mints,2,12,8/25/2024,1357,46-55,Female,<$50k,5,Pittston, PA,6,Yes,Booth,Cash,5,3088,18,Daisy,Booth
4436,Southeast,Trefoils,7,42,10/23/2024,1449,26-35,Female,$150-200k,5,Garner, NC,6,No,Booth,Credit Card,4,324,16,Charlotte,Online
4437,Northeast,Thin Mints,6,36,7/28/2024,1106,46-55,Male,$50-100k,4,Bethesda, MD,6,Yes,Online,Credit Card,3,2059,14,Roxy,Booth
4438,Northeast,Do-si-dos,5,30,7/16/2024,1133,46-55,Male,$50-100k,2,Bloomfield, CT,6,Yes,Booth,Cash,5,10318,13,Bianca,Online
4439,South,Samoas,4,24,9/17/2024,1490,26-35,Female,$50-100k,6,Falls Church, VA,6,Yes,Door-to-Door,Cash,5,4211,14,Lily,Booth
4440,West,Samoas,8,48,3/21/2024,1231,18-25,Female,$50-100k,6,Paradise, NV,6,No,Online,Mobile Payment,2,396,20,Leah,Door-to-Door
4441,West,Trefoils,4,24,2/8/2024,1256,26-35,Male,$100-150k,2,Phoenix, AZ,6,Yes,Online,Cash,2,3227,13,Mila,Booth
4442,Southeast,Samoas,8,48,8/7/2024,1269,36-45,Female,<$50k,2,Matthews, NC,6,No,Door-to-Door,Cash,4,664,16,Scarlett,Online
4443,Southeast,Samoas,7,42,9/21/2024,1140,18-25,Female,$100-150k,4,Orange Park, FL,6,Yes,Door-to-Door,Cash,5,31008,8,Maya,Online
4444,Southeast,Samoas,10,60,5/11/2024,1086,26-35,Male,$100-150k,4,Charlotte, NC,6,No,Booth,Mobile Payment,2,41,20,Alexis,Online
4445,West,Lemon-Ups,2,12,5/27/2024,1418,36-45,Female,$100-150k,6,Hillsboro, OR,6,No,Booth,Mobile Payment,2,10777,8,Mia,Door-to-Door
4446,Southeast,Trefoils,6,36,5/2/2024,1195,26-35,Female,<$50k,3,Middleburg, FL,6,Yes,Door-to-Door,Mobile Payment,5,31115,14,Lila,Online
4447,South,Thin Mints,2,12,9/15/2024,1425,36-45,Female,<$50k,4,Falls Church, VA,6,No,Door-to-Door,Cash,5,4211,14,Lily,Online
4448,Southeast,Samoas,10,60,5/29/2024,1482,18-25,Female,<$50k,5,Coconut Grove, FL,6,No,Door-to-Door,Mobile Payment,5,2413,10,Itali,Online
4449,Southeast,Girl Scout S'mores,3,18,5/14/2024,1284,36-45,Male,$100-150k,5,Cary, NC,6,No,Booth,Credit Card,4,00031,16,Shatasia,Door-to-Door
4450,Northeast,Thin Mints,9,54,1/10/2024,1255,18-25,Male,$100-150k,3,Jersey City, NJ,6,No,Door-to-Door,Mobile Payment,3,12316,17,Lucy,Booth
4451,Southeast,Lemonades,4,24,6/18/2024,1395,18-25,Male,<$50k,3,Miami, FL,6,No,Door-to-Door,Mobile Payment,4,2417,10,Ruby,Online
4452,Southeast,Do-si-dos,6,36,8/12/2024,1214,36-45,Female,$100-150k,2,East Point, GA,6,Yes,Door-to-Door,Cash,4,30344,19,Zoe,Door-to-Door
4453,South,Samoas,8,48,7/20/2024,1121,26-35,Female,$50-100k,2,Moore, OK,6,No,Online,Cash,3,3637,12,Audrey,Door-to-Door
4454,Northeast,Girl Scout S'mores,5,30,9/2/2024,1296,46-55,Male,$150-200k,3,Bethesda, MD,6,Yes,Booth,Cash,1,2059,14,Roxy,Online
4455,South,Tagalongs,6,36,4/27/2024,1445,26-35,Female,$100-150k,2,Collierville, TN,6,Yes,Booth,Cash,5,13258,11,Ava,Booth
4456,South,Samoas,2,12,7/27/2024,1239,36-45,Female,$50-100k,2,Yukon, OK,6,No,Door-to-Door,Cash,1,358,9,Quinn,Booth
4457,Southeast,Samoas,3,18,7/23/2024,1278,36-45,Female,$100-150k,3,Matthews, NC,6,No,Booth,Credit Card,3,664,8,Scarlett,Booth
4458,Southeast,Toast-Yay!,7,42,7/2/2024,1178,36-45,Female,$100-150k,4,Tucker, GA,6,No,Online,Cash,1,15239,19,Isla,Online
4459,Southeast,Tagalongs,4,24,3/5/2024,1278,36-45,Female,$100-150k,3,Matthews, NC,6,Yes,Door-to-Door,Cash,5,664,8,Scarlett,Door-to-Door
4460,Northeast,Do-si-dos,9,54,10/8/2024,1348,26-35,Female,<$50k,3,Bronx, NY,6,No,Booth,Credit Card,1,1236,18,Sydney,Door-to-Door
4461,Northeast,Trefoils,9,54,4/17/2024,1030,36-45,Female,$100-150k,2,New York, NY,6,No,Online,Mobile Payment,3,3990,8,Kennedy,Online
4462,Northeast,Trefoils,2,12,6/28/2024,1158,26-35,Male,$150-200k,5,Queens, NY,6,No,Door-to-Door,Mobile Payment,5,4032,17,Elena,Door-to-Door
4463,West,Thin Mints,2,12,2/1/2024,1160,18-25,Male,$100-150k,3,Los Angeles, CA,6,Yes,Door-to-Door,Cash,3,7835,11,Hazel,Door-to-Door
4464,Southeast,Trefoils,5,30,3/19/2024,1095,26-35,Male,$150-200k,3,Orange Park, FL,6,Yes,Online,Cash,2,31008,8,Maya,Booth
4465,Southeast,Samoas,5,30,1/1/2024,1205,46-55,Female,<$50k,6,Charleston, SC,6,Yes,Door-to-Door,Mobile Payment,1,3618,17,Jayla,Online
4466,Northeast,Thin Mints,9,54,2/4/2024,1399,26-35,Male,$100-150k,4,New Britain, CT,6,Yes,Door-to-Door,Cash,2,66731,19,Brianna,Online
4467,Northeast,Samoas,1,6,3/25/2024,1169,36-45,Male,$100-150k,4,Staten Island, NY,6,No,Door-to-Door,Mobile Payment,1,75312,15,Reagan,Booth
4468,Midwest,Thin Mints,2,12,3/26/2024,1024,26-35,Male,$100-150k,5,Hilliard, OH,6,No,Door-to-Door,Cash,5,5957,9,Ella,Door-to-Door
4469,Northeast,Thin Mints,2,12,2/9/2024,1335,18-25,Male,<$50k,4,Chevy Chase, MD,6,No,Door-to-Door,Cash,2,34145,14,Samantha,Online
4470,Southeast,Toast-Yay!,10,60,8/31/2024,1273,18-25,Female,$50-100k,2,Matthews, NC,6,No,Door-to-Door,Cash,2,664,19,Scarlett,Door-to-Door
4471,Northeast,Samoas,9,54,2/16/2024,1267,18-25,Male,$100-150k,2,Union City, NJ,6,No,Door-to-Door,Cash,4,12201,17,Brooklyn,Online
4472,Southeast,Thin Mints,7,42,4/9/2024,1017,46-55,Male,$50-100k,2,Milton, GA,6,Yes,Online,Mobile Payment,1,18529,8,Claire,Booth
4473,Northeast,Do-si-dos,3,18,2/7/2024,1151,26-35,Female,$150-200k,4,Washington, DC,6,No,Online,Credit Card,4,2612,14,Arabella,Door-to-Door
4474,Northeast,Samoas,4,24,7/20/2024,1128,26-35,Female,<$50k,2,Scranton, PA,6,Yes,Booth,Cash,5,52145,18,Willow,Door-to-Door
4475,Northeast,Samoas,5,30,2/28/2024,1426,18-25,Female,$100-150k,4,Brooklyn, NY,6,Yes,Online,Credit Card,5,2524,18,Teyana,Booth
4476,South,Trefoils,9,54,7/12/2024,1368,18-25,Male,$100-150k,6,Grand Prairie, TX,6,Yes,Door-to-Door,Mobile Payment,5,1661,8,Harper,Door-to-Door
4477,Northeast,Tagalongs,5,30,4/1/2024,1409,26-35,Male,$150-200k,5,Secaucus, NJ,6,Yes,Online,Credit Card,1,10289,17,Ivy,Door-to-Door
4478,Northeast,Toast-Yay!,3,18,3/25/2024,1246,26-35,Female,$150-200k,2,Secaucus, NJ,6,No,Booth,Credit Card,1,10289,17,Ivy,Online
4479,Northeast,Samoas,6,36,2/12/2024,1271,36-45,Male,$100-150k,5,New Britain, CT,6,No,Online,Credit Card,2,66731,9,Brianna,Online
4480,Northeast,Samoas,4,24,8/17/2024,1309,18-25,Male,$50-100k,5,Jersey City, NJ,6,No,Booth,Mobile Payment,3,12316,17,Lucy,Door-to-Door
4481,Midwest,Girl Scout S'mores,5,30,6/27/2024,1105,18-25,Male,$150-200k,3,Powell, OH,6,No,Booth,Cash,3,5169,9,Sadie,Online
4482,Northeast,Lemon-Ups,8,48,3/31/2024,1101,46-55,Female,$150-200k,5,Wilkes-Barre, PA,6,Yes,Online,Mobile Payment,1,30130,18,Emilia,Booth
4483,Southeast,Thin Mints,7,42,5/2/2024,1187,36-45,Male,<$50k,3,Pineville, NC,6,Yes,Booth,Mobile Payment,2,2674,10,Piper,Booth
4484,West,Toffee-tastic,4,24,4/13/2024,1317,26-35,Female,<$50k,2,Milwaukie, OR,6,Yes,Door-to-Door,Mobile Payment,3,11886,8,Alice,Booth
4485,Midwest,Samoas,10,60,9/9/2024,1072,18-25,Female,$50-100k,4,Hilliard, OH,6,Yes,Online,Mobile Payment,2,5957,9,Ella,Booth
4486,South,Tagalongs,10,60,6/7/2024,1056,46-55,Female,$150-200k,2,Dallas, TX,6,Yes,Door-to-Door,Mobile Payment,4,3352,8,Emily,Door-to-Door
4487,South,Thin Mints,10,60,8/5/2024,1483,26-35,Female,$150-200k,2,Choctaw, OK,6,Yes,Online,Credit Card,2,371,9,Mecca,Door-to-Door
4488,Northeast,Trefoils,5,30,6/29/2024,1193,36-45,Male,$50-100k,3,Staten Island, NY,6,No,Online,Mobile Payment,1,75312,12,Reagan,Booth
4489,Midwest,Adventurefuls,1,6,6/26/2024,1322,18-25,Male,$150-200k,4,Hilliard, OH,6,Yes,Door-to-Door,Cash,5,5957,9,Ella,Door-to-Door
4490,Northeast,Samoas,9,54,7/10/2024,1358,26-35,Male,$150-200k,3,Hoboken, NJ,6,Yes,Booth,Mobile Payment,5,12019,17,Layla,Online
4491,Northeast,Girl Scout S'mores,7,42,5/12/2024,1366,18-25,Male,$100-150k,3,Bronx, NY,6,Yes,Booth,Mobile Payment,4,1236,15,Sydney,Online
4492,Northeast,Samoas,7,42,10/2/2024,1296,46-55,Male,$150-200k,3,Bethesda, MD,6,Yes,Booth,Mobile Payment,4,2059,14,Roxy,Door-to-Door
4493,Southeast,Samoas,9,54,6/8/2024,1394,18-25,Male,<$50k,6,Callahan, FL,6,Yes,Online,Cash,1,63013,9,De'ana,Online
4494,Southeast,Thin Mints,2,12,6/4/2024,1195,26-35,Female,<$50k,3,Middleburg, FL,6,No,Booth,Cash,2,31115,14,Lila,Booth
4495,Southeast,Thin Mints,1,6,1/15/2024,1259,26-35,Female,$100-150k,5,Matthews, NC,6,No,Online,Mobile Payment,2,664,10,Scarlett,Booth
4496,Southeast,Samoas,6,36,7/6/2024,1014,46-55,Female,<$50k,4,Marietta, GA,6,Yes,Booth,Cash,5,17534,19,Aurora,Online
4497,Southeast,Trefoils,9,54,1/26/2024,1410,46-55,Male,$150-200k,2,Atlanta, GA,6,No,Door-to-Door,Cash,1,24299,19,Stasia,Online
4498,Northeast,Samoas,5,30,8/13/2024,1495,46-55,Male,$50-100k,2,Dunmore, PA,6,Yes,Booth,Credit Card,1,50062,18,Grace,Booth
4499,Northeast,Adventurefuls,10,60,3/16/2024,1034,18-25,Male,$50-100k,3,Hartford, CT,6,No,Door-to-Door,Cash,4,10057,18,Aria,Online
4500,West,Tagalongs,1,6,2/26/2024,1370,18-25,Female,$50-100k,3,Henderson, NV,6,No,Online,Cash,1,79,20,Abigail,Door-to-Door
4501,Northeast,Girl Scout S'mores,2,12,6/4/2024,1422,36-45,Female,$150-200k,3,Brooklyn, NY,6,No,Booth,Credit Card,1,2524,10,Teyana,Booth
4502,Southeast,Toffee-tastic,8,48,9/28/2024,1394,18-25,Male,<$50k,6,Callahan, FL,6,Yes,Online,Credit Card,2,63013,9,De'ana,Online
4503,Southeast,Do-si-dos,6,36,3/20/2024,1016,18-25,Male,<$50k,6,Sullivan’s Island, SC,6,Yes,Online,Credit Card,1,3613,17,Ivy,Online
4504,Northeast,Trefoils,9,54,7/19/2024,1232,46-55,Male,$100-150k,4,New Britain, CT,6,No,Online,Cash,5,66731,10,Brianna,Door-to-Door
4505,Southeast,Thin Mints,9,54,5/25/2024,1178,36-45,Female,$100-150k,4,Tucker, GA,6,Yes,Booth,Cash,5,15239,19,Isla,Booth
4506,Midwest,Lemonades,10,60,3/2/2024,1111,18-25,Male,$100-150k,5,Powell, OH,6,No,Door-to-Door,Mobile Payment,4,5169,9,Sadie,Online
4507,Northeast,Samoas,9,54,6/18/2024,1213,36-45,Male,<$50k,6,Wethersfield, CT,6,Yes,Door-to-Door,Cash,1,10288,14,Delilah,Door-to-Door
4508,South,Tagalongs,8,48,10/21/2024,1490,26-35,Female,$50-100k,6,Falls Church, VA,6,No,Door-to-Door,Cash,2,4211,14,Lily,Booth
4509,Southeast,Do-si-dos,1,6,3/3/2024,1139,46-55,Male,<$50k,6,Pineville, NC,6,No,Door-to-Door,Credit Card,2,2674,19,Piper,Booth
4510,West,Tagalongs,8,48,4/13/2024,1233,18-25,Male,<$50k,6,Inglewood, CA,6,Yes,Door-to-Door,Credit Card,2,5071,11,Avery,Door-to-Door
4511,Southeast,Trefoils,9,54,7/8/2024,1075,46-55,Male,<$50k,5,Morrisville, NC,6,Yes,Online,Mobile Payment,5,407,16,Eleanor,Booth
4512,Northeast,Tagalongs,5,30,8/10/2024,1114,18-25,Female,$150-200k,3,Albany, NY,6,Yes,Booth,Cash,3,1188,15,Amber,Booth
4513,Midwest,Thin Mints,5,30,4/22/2024,1156,36-45,Male,$50-100k,3,Columbus, OH,6,No,Door-to-Door,Credit Card,4,6824,9,Isabella,Booth
4514,Southeast,Trefoils,8,48,8/3/2024,1184,26-35,Male,<$50k,3,Middleburg, FL,6,No,Booth,Credit Card,1,31115,9,Lila,Booth
4515,Southeast,Caramel Chocolate Chip,9,54,5/9/2024,1148,36-45,Female,$100-150k,3,Cary, NC,6,No,Booth,Cash,2,00031,16,Shatasia,Door-to-Door
4516,West,Tagalongs,10,60,1/10/2024,1172,18-25,Female,$100-150k,2,Las Vegas, NV,6,Yes,Online,Mobile Payment,3,676,20,Victoria,Booth
4517,Southeast,Trefoils,10,60,6/1/2024,1212,36-45,Female,$150-200k,6,Middleburg, FL,6,Yes,Door-to-Door,Cash,2,31115,12,Lila,Online
4518,South,Samoas,4,24,6/20/2024,1179,26-35,Female,$100-150k,4,Moore, OK,6,No,Online,Credit Card,3,3637,10,Audrey,Online
4519,South,Tagalongs,5,30,3/10/2024,1304,36-45,Female,$100-150k,4,Grand Prairie, TX,6,No,Door-to-Door,Mobile Payment,3,1661,8,Harper,Booth
4520,Southeast,Samoas,4,24,10/21/2024,1208,18-25,Female,<$50k,3,Apex, NC,6,Yes,Door-to-Door,Credit Card,4,02584,16,Naima,Online
4521,Northeast,Thin Mints,5,30,7/16/2024,1348,26-35,Female,<$50k,3,Bronx, NY,6,Yes,Online,Mobile Payment,5,1236,18,Sydney,Door-to-Door
4522,Southeast,Trefoils,7,42,3/7/2024,1333,18-25,Female,<$50k,5,St. Augustine, FL,6,Yes,Door-to-Door,Mobile Payment,4,53021,8,Autumn,Online
4523,West,Thin Mints,10,60,8/22/2024,1028,26-35,Female,$50-100k,5,Beaverton, OR,6,Yes,Online,Mobile Payment,3,81503,8,Kamora,Online
4524,Northeast,Caramel Chocolate Chip,1,6,10/16/2024,1189,18-25,Female,$100-150k,2,Pittston, PA,6,No,Online,Mobile Payment,5,3088,18,Daisy,Door-to-Door
4525,Southeast,Trefoils,9,54,7/31/2024,1280,46-55,Male,$50-100k,2,Mount Pleasant, SC,6,Yes,Door-to-Door,Credit Card,2,3033,17,Addison,Booth
4526,South,Do-si-dos,5,30,8/14/2024,1302,18-25,Male,$150-200k,5,Bartlett, TN,6,Yes,Online,Mobile Payment,1,10190D,11,Tanya,Door-to-Door
4527,Northeast,Thin Mints,9,54,3/28/2024,1364,36-45,Female,$100-150k,3,Hoboken, NJ,6,Yes,Door-to-Door,Mobile Payment,4,12019,17,Layla,Booth
4528,Northeast,Tagalongs,5,30,2/2/2024,1060,36-45,Male,$50-100k,5,Union City, NJ,6,Yes,Door-to-Door,Mobile Payment,5,12201,17,Brooklyn,Booth
4529,Northeast,Tagalongs,7,42,5/9/2024,1432,26-35,Female,$50-100k,5,Colonie, NY,6,No,Booth,Mobile Payment,3,1014,15,Chloe,Online
4530,Southeast,Lemon-Ups,3,18,4/25/2024,1336,18-25,Female,$100-150k,2,St. Augustine, FL,6,Yes,Booth,Cash,3,53021,12,Autumn,Booth
4531,Northeast,Samoas,3,18,8/15/2024,1341,26-35,Male,$150-200k,5,Pittston, PA,6,No,Door-to-Door,Mobile Payment,3,3088,18,Daisy,Booth
4532,West,Thin Mints,1,6,3/11/2024,1389,46-55,Male,<$50k,3,Henderson, NV,6,Yes,Booth,Cash,2,79,20,Abigail,Door-to-Door
4533,South,Thin Mints,10,60,2/26/2024,1112,46-55,Female,$100-150k,4,Alexandria, VA,6,No,Door-to-Door,Credit Card,2,1330,14,Ayanna,Door-to-Door
4534,West,Do-si-dos,10,60,7/1/2024,1418,36-45,Female,$100-150k,6,Hillsboro, OR,6,Yes,Door-to-Door,Cash,4,10777,8,Mia,Door-to-Door
4535,Northeast,Thin Mints,1,6,4/2/2024,1275,18-25,Female,$100-150k,3,Dunmore, PA,6,No,Online,Credit Card,5,50062,18,Grace,Door-to-Door
4536,Northeast,Trefoils,10,60,8/14/2024,1107,26-35,Male,$150-200k,4,Queens, NY,6,No,Door-to-Door,Credit Card,5,4032,10,Elena,Door-to-Door
4537,Northeast,Do-si-dos,5,30,4/10/2024,1224,18-25,Male,<$50k,6,Wethersfield, CT,6,No,Door-to-Door,Mobile Payment,4,10288,10,Delilah,Booth
4538,South,Tagalongs,6,36,2/15/2024,1300,18-25,Female,$50-100k,6,Del City, OK,6,No,Online,Cash,4,425,9,Olivia,Booth
4539,South,Do-si-dos,9,54,1/30/2024,1063,46-55,Female,<$50k,2,Dallas, TX,6,No,Door-to-Door,Cash,1,3352,8,Emily,Online
4540,Southeast,Thin Mints,8,48,4/12/2024,1437,46-55,Female,$100-150k,4,Mount Pleasant, SC,6,No,Booth,Cash,4,3033,17,Addison,Online
4541,West,Trefoils,3,18,1/6/2024,1061,46-55,Male,$150-200k,6,Inglewood, CA,6,No,Door-to-Door,Mobile Payment,5,5071,11,Avery,Door-to-Door
4542,South,Adventurefuls,7,42,9/28/2024,1251,36-45,Male,$100-150k,3,Collierville, TN,6,No,Door-to-Door,Credit Card,3,13258,11,Ava,Online
4543,South,Samoas,1,6,1/23/2024,1113,26-35,Female,<$50k,2,Moore, OK,6,Yes,Booth,Credit Card,4,3637,13,Audrey,Booth
4544,Northeast,Samoas,5,30,6/7/2024,1475,26-35,Male,$150-200k,3,New Britain, CT,6,Yes,Door-to-Door,Cash,4,66731,12,Brianna,Booth
4545,Southeast,Adventurefuls,5,30,5/14/2024,1390,26-35,Male,$150-200k,3,Apex, NC,6,No,Door-to-Door,Credit Card,1,02584,16,Naima,Online
4546,Southeast,Trefoils,5,30,5/12/2024,1415,18-25,Female,$100-150k,3,Callahan, FL,6,No,Door-to-Door,Mobile Payment,2,63013,9,De'ana,Online
